cf_id,contact_id,company_name,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,category_id,subcategory_id
2205,1992,"Cardenas, Thompson and Carey",9200.0,12322.0,successful,196,IT,EUR,2021-04-10,2021-04-20,cat2,subcat2
314,5796,"Lopez, Reid and Johnson",164100.0,96888.0,failed,889,US,USD,2021-03-22,2021-09-20,cat4,subcat4
1659,1373,Fox-Williams,128900.0,196960.0,successful,7295,US,USD,2021-12-15,2022-01-13,cat2,subcat6
1656,1879,"Taylor, Wood and Taylor",42100.0,188057.0,successful,2893,CA,CAD,2020-07-15,2021-03-11,cat3,subcat9
514,3072,King Inc,7400.0,6245.0,failed,56,US,USD,2020-12-23,2021-09-26,cat5,subcat7
649,4561,"Cole, Petty and Cameron",100.0,3.0,failed,1,US,USD,2020-08-12,2021-04-17,cat3,subcat9
1769,5201,Mcclain LLC,52000.0,91014.0,successful,820,US,USD,2021-01-17,2021-09-09,cat4,subcat4
33,5871,Sims-Gross,8700.0,4710.0,failed,83,US,USD,2021-03-05,2021-03-27,cat3,subcat9
195,3041,Perez Group,63400.0,197728.0,successful,2038,US,USD,2021-05-01,2021-11-03,cat6,subcat19
742,5864,Haynes-Williams,8700.0,10682.0,successful,116,US,USD,2020-09-05,2021-04-25,cat5,subcat11
2093,3999,Ford LLC,169700.0,168048.0,failed,2025,GB,GBP,2021-08-01,2021-10-05,cat6,subcat10
1338,4849,Moreno Ltd,108400.0,138586.0,successful,1345,AU,AUD,2021-04-14,2021-05-30,cat3,subcat3
52,5461,"Moore, Cook and Wright",7300.0,11579.0,successful,168,US,USD,2021-03-19,2021-05-17,cat5,subcat7
1651,5946,Ortega LLC,1700.0,12020.0,successful,137,CH,CHF,2021-04-12,2021-09-07,cat4,subcat4
452,4508,"Silva, Walker and Martin",9800.0,13954.0,successful,186,IT,EUR,2022-01-15,2022-01-20,cat4,subcat4
1808,5096,"Huynh, Gallegos and Mills",4300.0,6358.0,successful,125,US,USD,2021-04-14,2021-10-08,cat4,subcat4
2288,5443,Anderson LLC,6200.0,1260.0,failed,14,IT,EUR,2020-05-20,2021-06-23,cat4,subcat4
1855,2165,Garza-Bryant,800.0,14725.0,successful,202,US,USD,2021-07-16,2021-11-19,cat4,subcat4
3035,2125,Mays LLC,6900.0,11174.0,successful,103,US,USD,2020-03-14,2021-01-31,cat6,subcat16
2285,6141,Evans-Jones,38500.0,182036.0,successful,1785,US,USD,2021-03-15,2021-09-22,cat2,subcat2
1203,5245,"Fischer, Torres and Walker",118000.0,28870.0,failed,656,US,USD,2021-06-16,2021-08-03,cat7,subcat21
2852,2190,"Tapia, Kramer and Hicks",2000.0,10353.0,successful,157,US,USD,2021-04-29,2021-08-15,cat4,subcat4
2160,2243,"Barnes, Wilcox and Riley",5600.0,13868.0,successful,555,US,USD,2021-02-21,2022-01-02,cat5,subcat5
113,3336,Reyes PLC,8300.0,8317.0,successful,297,US,USD,2020-09-13,2021-04-30,cat3,subcat9
2609,3305,"Pace, Simpson and Watkins",6900.0,10557.0,successful,123,US,USD,2020-12-02,2021-03-22,cat6,subcat14
2529,6191,"Valenzuela, Davidson and Castro",8700.0,3227.0,canceled,38,DK,DKK,2021-04-14,2021-07-10,cat4,subcat4
1780,1326,Dominguez-Owens,123600.0,5429.0,canceled,60,US,USD,2021-07-16,2021-08-17,cat2,subcat2
1840,6159,Thomas-Simmons,48500.0,75906.0,successful,3036,US,USD,2021-04-10,2021-07-20,cat5,subcat5
2280,2003,Beck-Knight,4900.0,13250.0,successful,144,AU,AUD,2020-11-16,2021-09-14,cat4,subcat4
3150,5881,Mccoy Ltd,8400.0,11261.0,successful,121,GB,GBP,2020-10-22,2021-10-11,cat4,subcat4
2490,1918,Dawson-Tyler,193200.0,97369.0,failed,1596,US,USD,2020-12-08,2021-07-28,cat7,subcat21
3081,2157,Johns-Thomas,54300.0,48227.0,canceled,524,US,USD,2020-11-25,2021-04-07,cat4,subcat4
1954,3149,"Quinn, Cruz and Schmidt",8900.0,14685.0,successful,181,US,USD,2021-05-01,2021-10-20,cat3,subcat3
2560,2444,Stewart Inc,4200.0,735.0,failed,10,US,USD,2021-01-24,2021-04-13,cat4,subcat4
1071,6207,Moore Group,5600.0,10397.0,successful,122,US,USD,2021-12-09,2022-02-02,cat5,subcat7
1649,5580,Carson PLC,28800.0,118847.0,successful,1071,CA,CAD,2021-09-05,2022-02-22,cat3,subcat9
685,5942,"Cruz, Hall and Mason",8000.0,7220.0,canceled,219,US,USD,2021-06-06,2021-07-08,cat3,subcat3
1069,1592,"Glass, Baker and Jones",117000.0,107622.0,failed,1121,US,USD,2021-05-24,2021-12-31,cat2,subcat2
1277,2344,Marquez-Kerr,15800.0,83267.0,successful,980,US,USD,2021-04-01,2022-01-01,cat2,subcat17
2764,5995,Stone PLC,4200.0,13404.0,successful,536,US,USD,2021-07-13,2021-09-17,cat4,subcat4
959,5022,Caldwell PLC,37100.0,131404.0,successful,1991,US,USD,2020-12-17,2021-03-21,cat8,subcat15
1746,5991,Silva-Hawkins,7700.0,2533.0,canceled,29,US,USD,2020-09-21,2021-01-10,cat6,subcat10
2392,4020,Gardner Inc,3700.0,5028.0,successful,180,US,USD,2021-07-22,2022-01-03,cat2,subcat8
2762,6028,Garcia Group,74700.0,1557.0,failed,15,US,USD,2021-03-23,2021-06-16,cat4,subcat4
1699,2790,Meyer-Avila,10000.0,6100.0,failed,191,US,USD,2020-12-02,2021-05-28,cat2,subcat8
220,4033,"Nelson, Smith and Graham",5300.0,1592.0,failed,16,US,USD,2020-01-15,2021-02-03,cat4,subcat4
285,1261,Garcia Ltd,1200.0,14150.0,successful,130,US,USD,2020-07-12,2021-07-10,cat4,subcat4
2182,1979,West-Stevens,1200.0,13513.0,successful,122,US,USD,2021-03-30,2021-07-15,cat2,subcat6
2244,2122,Clark-Conrad,3900.0,504.0,failed,17,US,USD,2021-07-27,2021-09-17,cat4,subcat4
2357,4506,Fitzgerald Group,2000.0,14240.0,successful,140,US,USD,2020-10-12,2021-11-30,cat4,subcat4
971,3016,"Hill, Mccann and Moore",6900.0,2091.0,failed,34,US,USD,2020-07-21,2021-06-11,cat3,subcat9
2077,3272,Edwards LLC,55800.0,118580.0,successful,3388,US,USD,2020-12-25,2021-08-06,cat3,subcat3
2197,1375,Greer and Sons,4900.0,11214.0,successful,280,US,USD,2021-02-25,2021-04-28,cat4,subcat4
1294,4014,Martinez PLC,194900.0,68137.0,canceled,614,US,USD,2020-07-13,2021-06-20,cat5,subcat11
1111,3199,Hunter-Logan,8600.0,13527.0,successful,366,IT,EUR,2020-08-20,2021-04-08,cat3,subcat9
985,2184,Ramos and Sons,100.0,1.0,failed,1,GB,GBP,2021-06-11,2021-06-28,cat2,subcat6
487,2170,Lane-Barber,3600.0,8363.0,successful,270,US,USD,2021-03-08,2021-07-22,cat6,subcat10
1496,1478,Lowery Group,5800.0,5362.0,canceled,114,US,USD,2020-12-24,2021-08-29,cat4,subcat4
3054,6163,Guerrero-Griffin,4700.0,12065.0,successful,137,US,USD,2021-06-10,2022-01-08,cat8,subcat15
501,1889,"Perez, Reed and Lee",70400.0,118603.0,successful,3205,US,USD,2020-09-01,2021-07-09,cat4,subcat4
632,5912,"Chen, Pollard and Clarke",4500.0,7496.0,successful,288,DK,DKK,2021-03-17,2021-08-10,cat4,subcat4
1253,2537,"Serrano, Gallagher and Griffith",1300.0,10037.0,successful,148,US,USD,2021-01-23,2021-11-08,cat4,subcat4
665,2118,Callahan-Gilbert,1400.0,5696.0,successful,114,US,USD,2020-05-20,2021-03-06,cat5,subcat7
2505,3234,Logan-Miranda,29600.0,167005.0,successful,1518,CA,CAD,2021-11-02,2021-11-10,cat2,subcat2
1519,3842,Rodriguez PLC,167500.0,114615.0,failed,1274,US,USD,2020-01-19,2021-03-14,cat2,subcat6
1920,3032,Smith-Kennedy,48300.0,16592.0,failed,210,IT,EUR,2021-08-21,2021-11-19,cat7,subcat12
2782,3238,Mitchell-Lee,2200.0,14420.0,successful,166,US,USD,2021-07-03,2021-07-22,cat2,subcat2
2089,2059,Davis Ltd,3500.0,6204.0,successful,100,AU,AUD,2021-04-22,2021-07-19,cat2,subcat18
2607,5238,Rowland PLC,5600.0,6338.0,successful,235,US,USD,2020-07-22,2021-07-15,cat4,subcat4
2464,2578,Shaffer-Mason,1100.0,8010.0,successful,148,US,USD,2021-09-27,2021-11-24,cat2,subcat2
335,4789,Matthews LLC,3900.0,8125.0,successful,198,US,USD,2020-09-05,2021-04-21,cat2,subcat8
1973,2357,Montgomery-Castro,43800.0,13653.0,failed,248,AU,AUD,2021-01-26,2022-01-18,cat5,subcat23
1006,1235,"Hale, Pearson and Jenkins",97200.0,55372.0,failed,513,US,USD,2020-12-17,2021-05-27,cat6,subcat19
2678,3558,Ramirez-Calderon,4800.0,11088.0,successful,150,US,USD,2020-10-01,2021-08-11,cat4,subcat4
2103,1707,Johnson-Morales,125600.0,109106.0,failed,3410,US,USD,2021-01-26,2021-01-30,cat7,subcat12
627,2842,Mathis-Rodriguez,4300.0,11642.0,successful,216,IT,EUR,2021-02-17,2021-06-02,cat4,subcat4
2242,5318,"Smith, Mack and Williams",5600.0,2769.0,canceled,26,US,USD,2020-07-04,2021-02-14,cat4,subcat4
2711,1620,Johnson-Pace,149600.0,169586.0,successful,5139,US,USD,2021-07-10,2022-01-12,cat2,subcat8
1210,4998,"Meza, Kirby and Patel",53100.0,101185.0,successful,2353,US,USD,2021-04-12,2021-04-21,cat4,subcat4
692,3111,Gonzalez-Snow,5000.0,6775.0,successful,78,IT,EUR,2020-12-21,2021-12-01,cat3,subcat3
864,1424,Murphy LLC,9400.0,968.0,failed,10,US,USD,2021-02-21,2021-06-16,cat2,subcat2
1349,3244,Taylor-Rowe,110800.0,72623.0,failed,2201,US,USD,2021-06-08,2021-11-23,cat4,subcat4
1582,4643,Henderson Ltd,93800.0,45987.0,failed,676,US,USD,2020-11-30,2021-05-07,cat4,subcat4
2862,6132,Moss-Guzman,1300.0,10243.0,successful,174,CH,CHF,2020-09-08,2021-02-13,cat5,subcat11
23,3790,Webb Group,108700.0,87293.0,failed,831,US,USD,2020-12-18,2021-03-14,cat4,subcat4
526,1312,Brooks-Rodriguez,5100.0,5421.0,successful,164,US,USD,2021-02-19,2021-04-09,cat5,subcat7
2134,5686,Thomas Ltd,8700.0,4414.0,canceled,56,CH,CHF,2021-11-15,2021-12-26,cat4,subcat4
422,2111,Williams and Sons,5100.0,10981.0,successful,161,US,USD,2021-03-07,2021-06-15,cat5,subcat11
988,5685,"Vega, Chan and Carney",7400.0,10451.0,successful,138,US,USD,2021-04-18,2021-11-18,cat2,subcat2
812,1905,Byrd Group,88900.0,102535.0,successful,3308,US,USD,2021-09-25,2021-09-28,cat3,subcat3
1589,3271,"Peterson, Fletcher and Sanchez",6700.0,12939.0,successful,127,AU,AUD,2021-10-07,2021-11-16,cat5,subcat11
2504,4178,Smith-Brown,1500.0,10946.0,successful,207,IT,EUR,2020-12-01,2021-07-19,cat2,subcat18
1707,3275,Vance-Glover,61200.0,60994.0,failed,859,CA,CAD,2021-02-27,2021-11-06,cat2,subcat2
3138,5713,Joyce PLC,3600.0,3174.0,live,31,US,USD,2020-09-25,2021-05-18,cat5,subcat11
120,3339,Kennedy-Miller,9000.0,3351.0,failed,45,US,USD,2020-03-08,2021-03-25,cat4,subcat4
265,5585,White-Obrien,185900.0,56774.0,canceled,1113,US,USD,2021-11-26,2021-12-31,cat4,subcat4
2499,4407,"Stafford, Hess and Raymond",2100.0,540.0,failed,6,US,USD,2021-09-23,2022-01-18,cat1,subcat1
127,1941,"Jordan, Schneider and Hall",2000.0,680.0,failed,7,US,USD,2021-08-12,2021-10-04,cat4,subcat4
1705,4690,"Rodriguez, Cox and Rodriguez",1100.0,13045.0,successful,181,CH,CHF,2020-06-09,2021-05-01,cat6,subcat10
415,3607,Welch Inc,6600.0,8276.0,successful,110,US,USD,2021-10-06,2021-12-18,cat2,subcat2
3042,2670,Vasquez Inc,7100.0,1022.0,failed,31,US,USD,2020-12-02,2021-07-02,cat5,subcat7
2098,5261,Freeman-Ferguson,7800.0,4275.0,failed,78,US,USD,2021-02-10,2021-04-14,cat7,subcat21
1015,4121,"Houston, Moore and Rogers",7600.0,8332.0,successful,185,US,USD,2021-08-12,2021-11-23,cat3,subcat3
2454,4620,Small-Fuentes,3400.0,6408.0,successful,121,US,USD,2020-04-11,2021-01-28,cat4,subcat4
662,4630,Reid-Day,84500.0,73522.0,failed,1225,GB,GBP,2021-07-13,2021-08-29,cat4,subcat4
751,3440,Wallace LLC,100.0,1.0,failed,1,CH,CHF,2021-06-17,2021-07-16,cat2,subcat2
2336,3572,Olson-Bishop,2300.0,4667.0,successful,106,US,USD,2020-11-04,2021-10-29,cat8,subcat15
1757,5306,"Rodriguez, Anderson and Porter",6200.0,12216.0,successful,142,US,USD,2020-09-30,2021-09-07,cat8,subcat15
2779,5122,"Perez, Brown and Meyers",6100.0,6527.0,successful,233,US,USD,2020-07-17,2021-07-12,cat4,subcat4
1698,1368,English-Mccullough,2600.0,6987.0,successful,218,US,USD,2021-05-31,2021-09-19,cat2,subcat2
550,5370,Smith-Nguyen,9700.0,4932.0,failed,67,AU,AUD,2021-01-18,2021-06-12,cat5,subcat5
746,5636,Harmon-Madden,700.0,8262.0,successful,76,US,USD,2020-10-04,2021-07-30,cat5,subcat7
906,6033,Walker-Taylor,700.0,1848.0,successful,43,US,USD,2021-05-25,2021-09-11,cat4,subcat4
3098,3599,"Harris, Medina and Mitchell",5200.0,1583.0,failed,19,US,USD,2021-01-02,2021-05-11,cat1,subcat1
1052,5566,Williams and Sons,140800.0,88536.0,failed,2108,CH,CHF,2020-07-12,2021-03-27,cat5,subcat5
1073,1873,Ball-Fisher,6400.0,12360.0,successful,221,US,USD,2020-08-19,2021-01-28,cat4,subcat4
1327,3904,"Page, Holt and Mack",92500.0,71320.0,failed,679,US,USD,2021-08-01,2021-10-14,cat7,subcat12
1849,4453,Landry Group,59700.0,134640.0,successful,2805,CA,CAD,2020-12-17,2021-06-11,cat6,subcat10
1550,5481,Buckley Group,3200.0,7661.0,successful,68,US,USD,2020-11-29,2021-03-01,cat7,subcat12
2139,2987,Vincent PLC,3200.0,2950.0,failed,36,DK,DKK,2021-08-13,2021-12-26,cat2,subcat2
2442,2431,Watson-Douglas,9000.0,11721.0,successful,183,CA,CAD,2021-03-29,2021-11-27,cat2,subcat2
108,4158,"Jones, Casey and Jones",2300.0,14150.0,successful,133,US,USD,2020-12-06,2021-02-27,cat4,subcat4
322,3753,Alvarez-Bauer,51300.0,189192.0,successful,2489,IT,EUR,2020-10-25,2021-04-24,cat6,subcat10
2060,4391,Martinez LLC,700.0,7664.0,successful,69,US,USD,2021-11-10,2022-01-12,cat4,subcat4
589,2026,Buck-Khan,8900.0,4509.0,failed,47,US,USD,2021-02-02,2021-09-26,cat7,subcat12
198,4547,"Valdez, Williams and Meyer",1500.0,12009.0,successful,279,GB,GBP,2021-02-13,2021-12-04,cat2,subcat2
1485,2798,Alvarez-Andrews,4900.0,14273.0,successful,210,US,USD,2021-01-08,2021-11-09,cat5,subcat5
2136,4732,Stewart and Sons,54000.0,188982.0,successful,2100,US,USD,2020-02-17,2021-01-07,cat2,subcat2
3200,5126,Dyer Inc,4100.0,14640.0,successful,252,US,USD,2021-01-01,2021-04-05,cat2,subcat2
2693,5151,"Anderson, Williams and Cox",85000.0,107516.0,successful,1280,US,USD,2020-07-21,2021-03-11,cat6,subcat10
1335,2134,Solomon PLC,3600.0,13950.0,successful,157,GB,GBP,2020-05-31,2021-05-13,cat5,subcat13
1171,5786,Miller-Hubbard,2800.0,12797.0,successful,194,US,USD,2021-01-30,2021-09-14,cat4,subcat4
1935,5515,"Miranda, Martinez and Lowery",2300.0,6134.0,successful,82,AU,AUD,2020-09-30,2021-03-29,cat5,subcat7
1097,4530,"Munoz, Cherry and Bell",7100.0,4899.0,failed,70,US,USD,2021-02-12,2021-06-29,cat4,subcat4
1307,4088,Baker-Higgins,9600.0,4929.0,failed,154,US,USD,2020-12-17,2021-07-16,cat4,subcat4
1300,3667,"Johnson, Turner and Carroll",121600.0,1424.0,failed,22,US,USD,2021-09-29,2021-11-21,cat4,subcat4
2587,3286,Ward PLC,97100.0,105817.0,successful,4233,US,USD,2020-05-05,2021-03-12,cat8,subcat15
964,4804,"Bradley, Beck and Mayo",43200.0,136156.0,successful,1297,DK,DKK,2020-10-28,2021-08-14,cat6,subcat19
1093,5768,"Levine, Martin and Hernandez",6800.0,10723.0,successful,165,DK,DKK,2021-02-01,2021-05-29,cat6,subcat19
1199,6098,"Gallegos, Wagner and Gaines",7300.0,11228.0,successful,119,US,USD,2021-06-15,2021-07-20,cat4,subcat4
2259,2508,"Hodges, Smith and Kelly",86200.0,77355.0,failed,1758,US,USD,2020-05-06,2021-02-09,cat3,subcat3
1169,5779,Macias Inc,8100.0,6086.0,failed,94,US,USD,2020-09-02,2021-08-06,cat2,subcat8
2575,1717,Cook-Ortiz,17700.0,150960.0,successful,1797,US,USD,2021-06-11,2021-08-22,cat2,subcat18
1889,3368,Jordan-Fischer,6400.0,8890.0,successful,261,US,USD,2021-03-23,2021-09-23,cat4,subcat4
2267,4265,Pierce-Ramirez,7700.0,14644.0,successful,157,US,USD,2021-09-19,2021-11-01,cat5,subcat5
78,4455,Howell and Sons,116300.0,116583.0,successful,3533,US,USD,2021-05-10,2021-11-19,cat4,subcat4
55,2940,"Garcia, Dunn and Richardson",9100.0,12991.0,successful,155,US,USD,2020-10-11,2021-03-10,cat3,subcat3
725,6144,Lawson and Sons,1500.0,8447.0,successful,132,IT,EUR,2021-03-21,2021-05-25,cat3,subcat9
1927,3657,Porter-Hicks,8800.0,2703.0,failed,33,US,USD,2021-02-22,2021-06-21,cat8,subcat15
398,1537,Rodriguez-Hansen,8800.0,8747.0,canceled,94,US,USD,2021-09-15,2021-10-26,cat5,subcat5
2554,2116,Williams LLC,69900.0,138087.0,successful,1354,GB,GBP,2021-11-17,2021-11-28,cat3,subcat3
2293,5102,"Cooper, Stanley and Bryant",1000.0,5085.0,successful,48,US,USD,2021-06-07,2021-11-30,cat3,subcat3
2978,5815,"Miller, Glenn and Adams",4700.0,11174.0,successful,110,US,USD,2021-03-22,2021-06-09,cat1,subcat1
1443,4250,"Cole, Salazar and Moreno",3200.0,10831.0,successful,172,US,USD,2020-02-01,2021-02-08,cat5,subcat7
342,4533,Jones-Ryan,6700.0,8917.0,successful,307,US,USD,2021-03-27,2021-10-09,cat2,subcat8
1719,3329,"Hood, Perez and Meadows",100.0,1.0,failed,1,US,USD,2020-04-04,2021-03-11,cat2,subcat2
2004,3606,Bright and Sons,6000.0,12468.0,successful,160,US,USD,2021-10-23,2021-11-20,cat2,subcat6
784,4749,Brady Ltd,4900.0,2505.0,failed,31,US,USD,2020-09-28,2021-03-31,cat7,subcat12
3061,2222,Collier LLC,17100.0,111502.0,successful,1467,CA,CAD,2020-09-09,2021-09-05,cat2,subcat8
559,1939,"Campbell, Thomas and Obrien",171000.0,194309.0,successful,2662,CA,CAD,2021-07-15,2021-10-23,cat6,subcat14
978,2456,Moses-Terry,23400.0,23956.0,successful,452,AU,AUD,2021-04-06,2021-07-20,cat4,subcat4
1387,2794,Williams and Sons,2400.0,8558.0,successful,158,US,USD,2021-06-29,2021-10-21,cat1,subcat1
499,2648,"Miranda, Gray and Hale",5300.0,7413.0,successful,225,CH,CHF,2021-08-30,2021-12-03,cat5,subcat13
1439,2545,"Ayala, Crawford and Taylor",4000.0,2778.0,failed,35,US,USD,2021-02-16,2022-01-17,cat1,subcat1
3130,3273,Martinez Ltd,7300.0,2594.0,failed,63,US,USD,2020-10-31,2021-11-12,cat4,subcat4
1526,6155,Lee PLC,2000.0,5033.0,successful,65,US,USD,2021-02-02,2021-09-17,cat3,subcat9
1229,6064,"Young, Ramsey and Powell",8800.0,9317.0,successful,163,US,USD,2020-12-26,2021-09-07,cat4,subcat4
780,1729,Lewis and Sons,3500.0,6560.0,successful,85,US,USD,2021-05-12,2021-08-12,cat4,subcat4
936,4969,Davis-Johnson,1400.0,5415.0,successful,217,US,USD,2020-08-22,2021-08-03,cat5,subcat20
2820,3402,Stevenson-Thompson,4200.0,14577.0,successful,150,US,USD,2021-01-25,2021-02-21,cat5,subcat13
3118,2810,"Ellis, Smith and Armstrong",81000.0,150515.0,successful,3272,US,USD,2021-07-01,2021-10-21,cat4,subcat4
750,2217,Jackson-Brown,182800.0,79045.0,canceled,898,US,USD,2021-06-28,2021-12-17,cat8,subcat15
2948,5140,"Kane, Pruitt and Rivera",4800.0,7797.0,successful,300,US,USD,2021-11-23,2022-01-14,cat1,subcat1
1818,4497,"Wood, Buckley and Meza",7000.0,12939.0,successful,126,US,USD,2020-09-23,2021-04-29,cat4,subcat4
1715,5100,Brown-Williams,161900.0,38376.0,failed,526,US,USD,2020-06-08,2021-04-07,cat5,subcat7
2667,3390,Hansen-Austin,7700.0,6920.0,failed,121,US,USD,2020-05-11,2021-03-18,cat4,subcat4
2818,1926,Santana-George,71500.0,194912.0,successful,2320,US,USD,2021-03-16,2021-06-26,cat4,subcat4
175,3264,Davis LLC,4700.0,7992.0,successful,81,AU,AUD,2021-08-22,2021-10-12,cat5,subcat23
2701,2573,"Vazquez, Ochoa and Clark",42100.0,79268.0,successful,1887,US,USD,2020-07-17,2021-04-11,cat8,subcat15
338,3628,Chung-Nguyen,40200.0,139468.0,successful,4358,US,USD,2020-03-21,2021-03-07,cat8,subcat15
1372,3826,Mueller-Harmon,7900.0,5465.0,failed,67,US,USD,2020-12-25,2021-12-16,cat2,subcat2
399,5983,"Dixon, Perez and Banks",8300.0,2111.0,failed,57,CA,CAD,2021-12-29,2022-01-16,cat8,subcat15
2734,5678,Estrada Group,163600.0,126628.0,failed,1229,US,USD,2020-11-08,2021-01-22,cat1,subcat1
2663,2093,Lutz Group,2700.0,1012.0,failed,12,IT,EUR,2020-09-07,2021-07-05,cat2,subcat17
2951,5333,Ortiz Inc,1000.0,5438.0,successful,53,US,USD,2021-02-27,2021-03-03,cat6,subcat10
733,5139,"Craig, Ellis and Miller",84500.0,193101.0,successful,2414,US,USD,2021-01-11,2021-06-17,cat2,subcat6
374,3173,Charles Inc,81300.0,31665.0,failed,452,US,USD,2020-12-24,2021-12-18,cat4,subcat4
1949,3333,White-Rosario,800.0,2960.0,successful,80,US,USD,2021-01-18,2021-09-25,cat4,subcat4
48,2262,Simmons-Villarreal,3400.0,8089.0,successful,193,US,USD,2020-06-26,2021-06-10,cat5,subcat13
3020,1531,Strickland Group,170800.0,109374.0,failed,1886,US,USD,2020-05-17,2021-04-25,cat4,subcat4
749,4881,Lynch Ltd,1800.0,2129.0,successful,52,US,USD,2020-06-12,2021-04-30,cat4,subcat4
1336,3928,Sanders LLC,150600.0,127745.0,failed,1825,US,USD,2021-02-01,2022-01-16,cat2,subcat8
2390,1803,Cooper LLC,7800.0,2289.0,failed,31,US,USD,2021-03-13,2021-12-08,cat4,subcat4
851,2321,Palmer Ltd,5800.0,12174.0,successful,290,US,USD,2021-10-26,2021-11-09,cat4,subcat4
2394,6234,Santos Group,5600.0,9508.0,successful,122,US,USD,2020-12-13,2021-04-30,cat2,subcat6
1062,1422,"Christian, Kim and Jimenez",134400.0,155849.0,successful,1470,US,USD,2021-07-11,2021-09-17,cat2,subcat8
1024,2660,"Williams, Price and Hurley",3000.0,7758.0,successful,165,CA,CAD,2020-12-13,2021-08-15,cat5,subcat5
1261,5361,"Anderson, Parks and Estrada",6000.0,13835.0,successful,182,US,USD,2020-11-02,2021-09-04,cat6,subcat19
2029,3420,Collins-Martinez,8400.0,10770.0,successful,199,IT,EUR,2020-10-04,2021-07-20,cat5,subcat5
267,4337,Barrett Inc,1700.0,3208.0,successful,56,GB,GBP,2020-12-05,2021-12-04,cat5,subcat20
3140,2338,Adams-Rollins,159800.0,11108.0,failed,107,US,USD,2021-03-25,2021-10-04,cat4,subcat4
2599,4140,Wright-Bryant,19800.0,153338.0,successful,1460,AU,AUD,2020-06-20,2021-05-23,cat1,subcat1
1505,2373,Berry-Cannon,8800.0,2437.0,failed,27,US,USD,2020-11-10,2021-03-17,cat4,subcat4
2736,1344,Davis-Gonzalez,179100.0,93991.0,failed,1221,US,USD,2020-05-11,2021-06-01,cat5,subcat5
2444,2141,Best-Young,3100.0,12620.0,successful,123,CH,CHF,2020-08-19,2021-06-02,cat2,subcat18
212,3415,"Powers, Smith and Deleon",100.0,2.0,failed,1,US,USD,2020-09-23,2021-06-06,cat3,subcat3
1226,5696,Hogan Group,5600.0,8746.0,successful,159,US,USD,2021-05-01,2022-01-18,cat2,subcat2
2381,1798,"Wang, Silva and Byrd",1400.0,3534.0,successful,110,US,USD,2021-01-11,2021-07-02,cat3,subcat3
2510,1657,Parker-Morris,41000.0,709.0,live,14,US,USD,2020-02-15,2021-02-23,cat6,subcat10
182,3651,"Rodriguez, Johnson and Jackson",6500.0,795.0,failed,16,US,USD,2020-06-16,2021-05-25,cat6,subcat16
1340,3574,Haynes PLC,7900.0,12955.0,successful,236,US,USD,2020-08-29,2021-10-06,cat4,subcat4
663,6063,Hayes Group,5500.0,8964.0,successful,191,US,USD,2020-10-11,2021-07-04,cat5,subcat5
167,2404,"White, Pena and Calhoun",9100.0,1843.0,failed,41,US,USD,2020-11-21,2021-11-18,cat4,subcat4
3143,2705,Bryant-Pope,38200.0,121950.0,successful,3934,US,USD,2021-02-04,2021-08-06,cat7,subcat12
1571,5059,"Gates, Li and Thompson",1800.0,8621.0,successful,80,CA,CAD,2020-08-19,2021-04-27,cat4,subcat4
1216,5466,King-Morris,154500.0,30215.0,canceled,296,US,USD,2020-11-27,2021-06-29,cat4,subcat4
237,5821,"Carter, Cole and Curtis",5800.0,11539.0,successful,462,US,USD,2020-09-08,2021-04-12,cat3,subcat3
1524,5385,Sanchez-Parsons,1800.0,14310.0,successful,179,US,USD,2020-08-26,2021-08-05,cat5,subcat7
218,3506,Rivera-Pearson,70200.0,35536.0,failed,523,AU,AUD,2021-02-21,2021-03-13,cat5,subcat7
2508,5427,"Ramirez, Padilla and Barrera",6400.0,3676.0,failed,141,GB,GBP,2021-02-26,2021-05-02,cat4,subcat4
1873,6142,Riggs Group,125900.0,195936.0,successful,1866,GB,GBP,2021-01-30,2021-06-11,cat5,subcat20
1378,2873,Clements Ltd,3700.0,1343.0,failed,52,US,USD,2020-07-07,2021-07-27,cat8,subcat15
2488,3916,Cooper Inc,3600.0,2097.0,live,27,GB,GBP,2020-11-13,2021-03-21,cat5,subcat13
2924,1687,Jones-Gonzalez,3800.0,9021.0,successful,156,CH,CHF,2020-06-16,2021-01-24,cat6,subcat16
316,1542,Fox Ltd,35600.0,20915.0,failed,225,AU,AUD,2020-11-18,2021-11-16,cat4,subcat4
531,3087,"Green, Murphy and Webb",5300.0,9676.0,successful,255,US,USD,2020-09-03,2021-04-30,cat5,subcat11
435,3857,Stevenson PLC,160400.0,1210.0,failed,38,US,USD,2021-02-19,2021-07-23,cat3,subcat3
1381,5921,Soto-Anthony,51400.0,90440.0,successful,2261,US,USD,2020-10-13,2021-02-22,cat2,subcat22
2606,3144,Wise and Sons,1700.0,4044.0,successful,40,US,USD,2020-07-15,2021-07-29,cat4,subcat4
2402,2676,Butler-Barr,39400.0,192292.0,successful,2289,IT,EUR,2021-12-08,2022-01-01,cat4,subcat4
761,3646,"Wilson, Jefferson and Anderson",3000.0,6722.0,successful,65,US,USD,2020-12-17,2021-07-03,cat4,subcat4
1447,1321,Brown-Oliver,8700.0,1577.0,failed,15,US,USD,2021-11-23,2021-12-06,cat1,subcat1
